kandidaat_id;persoonsgebonden_nummer;selectiejaar;opleiding;instellingscode;motivatiescore;cv_score;interview_score;totaalscore;rangorde;selectie_uitkomst;groep;geslacht;herkomst;hoogste_vooropleiding;gem_eindcijfer_vo;instroom_type
10729;;2022;B Gezondheidswetenschappen;DEMO;5.05;5.75;6.15;5.74;132;niet geselecteerd;Niet gestart;;;;;
10730;;2022;B Gezondheidswetenschappen;DEMO;3.55;4.35;3.85;3.86;337;niet geselecteerd;Niet gestart;;;;;
10731;10731.0;2022;B Gezondheidswetenschappen;DEMO;7.95;6.65;6.42;6.92;26;geselecteerd;Gestart, niet naar jaar 2;vrouw;Suriname/Antillen;vwo profiel natuur & gezondheid;5.8;direct
10732;10732.0;2022;B Gezondheidswetenschappen;DEMO;6.75;7.1;7.25;7.07;18;geselecteerd;Doorgestroomd naar jaar 2;man;Nederland;vwo profiel natuur & techniek;7.2;tussenjaar
10733;10733.0;2022;B Gezondheidswetenschappen;DEMO;7.15;4.8;5.42;5.82;124;reserve;Doorgestroomd naar jaar 2;man;Nederland;vwo profiel natuur & gezondheid;6.6;tussenjaar
10734;;2022;B Gezondheidswetenschappen;DEMO;4.4;5.35;5.22;5.0;219;niet geselecteerd;Niet gestart;;;;;
10735;;2022;B Gezondheidswetenschappen;DEMO;3.35;3.2;3.88;3.58;364;niet geselecteerd;Niet gestart;;;;;
10736;;2022;B Gezondheidswetenschappen;DEMO;6.25;5.25;4.85;5.35;175;niet geselecteerd;Niet gestart;;;;;
10737;;2022;B Gezondheidswetenschappen;DEMO;5.15;4.25;5.22;5.01;215;niet geselecteerd;Niet gestart;;;;;
10738;10738.0;2022;B Gezondheidswetenschappen;DEMO;6.6;5.45;6.52;6.33;69;geselecteerd;Gestart, niet naar jaar 2;vrouw;Nederland;vwo profiel natuur & techniek;6.7;tussenjaar
10739;;2022;B Gezondheidswetenschappen;DEMO;4.0;5.15;3.8;4.13;316;niet geselecteerd;Niet gestart;;;;;
10740;;2022;B Gezondheidswetenschappen;DEMO;6.4;4.6;5.67;5.68;139;niet geselecteerd;Niet gestart;;;;;
10741;;2022;B Gezondheidswetenschappen;DEMO;4.35;3.3;3.82;3.88;335;niet geselecteerd;Niet gestart;;;;;
10742;;2022;B Gezondheidswetenschappen;DEMO;4.4;4.3;4.15;4.26;305;niet geselecteerd;Niet gestart;;;;;
10743;;2022;B Gezondheidswetenschappen;DEMO;4.8;5.4;4.22;4.63;272;niet geselecteerd;Niet gestart;;;;;
10744;10744.0;2022;B Gezondheidswetenschappen;DEMO;6.2;4.7;6.13;5.86;120;reserve;Niet gestart;;;;;
10745;10745.0;2022;B Gezondheidswetenschappen;DEMO;5.4;6.1;5.97;5.82;125;reserve;Niet gestart;;;;;
10746;;2022;B Gezondheidswetenschappen;DEMO;5.35;4.85;4.28;4.72;257;niet geselecteerd;Niet gestart;;;;;
10747;;2022;B Gezondheidswetenschappen;DEMO;5.25;6.35;5.32;5.51;155;niet geselecteerd;Niet gestart;;;;;
10748;;2022;B Gezondheidswetenschappen;DEMO;5.05;4.6;4.03;4.45;285;niet geselecteerd;Niet gestart;;;;;
10749;;2022;B Gezondheidswetenschappen;DEMO;4.4;3.95;3.9;4.06;323;niet geselecteerd;Niet gestart;;;;;
10750;;2022;B Gezondheidswetenschappen;DEMO;5.15;5.3;5.4;5.3;184;niet geselecteerd;Niet gestart;;;;;
10751;;2022;B Gezondheidswetenschappen;DEMO;4.6;5.4;4.37;4.64;271;niet geselecteerd;Niet gestart;;;;;
10752;;2022;B Gezondheidswetenschappen;DEMO;5.25;4.45;3.4;4.16;314;niet geselecteerd;Niet gestart;;;;;
10753;10753.0;2022;B Gezondheidswetenschappen;DEMO;6.95;6.5;6.18;6.48;56;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel cultuur & maatschappij;5.9;direct
10754;;2022;B Gezondheidswetenschappen;DEMO;5.6;5.05;4.97;5.18;197;niet geselecteerd;Niet gestart;;;;;
10755;;2022;B Gezondheidswetenschappen;DEMO;4.4;4.65;4.7;4.6;279;niet geselecteerd;Niet gestart;;;;;
10756;;2022;B Gezondheidswetenschappen;DEMO;4.95;3.95;4.92;4.74;251;niet geselecteerd;Niet gestart;;;;;
10757;;2022;B Gezondheidswetenschappen;DEMO;4.25;4.4;4.57;4.44;287;niet geselecteerd;Niet gestart;;;;;
10758;;2022;B Gezondheidswetenschappen;DEMO;4.0;4.5;5.03;4.62;275;niet geselecteerd;Niet gestart;;;;;
10759;10759.0;2022;B Gezondheidswetenschappen;DEMO;7.3;7.0;7.72;7.45;8;geselecteerd;Gestart, niet naar jaar 2;man;Nederland;anders;6.8;direct
10760;;2022;B Gezondheidswetenschappen;DEMO;5.35;5.35;5.63;5.49;157;niet geselecteerd;Niet gestart;;;;;
10761;;2023;B Gezondheidswetenschappen;DEMO;5.65;5.3;5.4;5.46;141;niet geselecteerd;Niet gestart;;;;;
10762;;2023;B Gezondheidswetenschappen;DEMO;5.75;4.95;5.15;5.29;163;niet geselecteerd;Niet gestart;;;;;
10763;10763.0;2023;B Gezondheidswetenschappen;DEMO;5.5;5.15;5.98;5.67;120;reserve;Niet gestart;;;;;
10764;;2023;B Gezondheidswetenschappen;DEMO;4.3;4.25;3.83;4.06;306;niet geselecteerd;Niet gestart;;;;;
10765;;2023;B Gezondheidswetenschappen;DEMO;4.9;3.95;3.85;4.19;292;niet geselecteerd;Niet gestart;;;;;
10766;;2023;B Gezondheidswetenschappen;DEMO;5.65;4.75;5.43;5.36;156;niet geselecteerd;Niet gestart;;;;;
10767;;2023;B Gezondheidswetenschappen;DEMO;5.45;5.65;4.78;5.16;177;niet geselecteerd;Niet gestart;;;;;
10768;;2023;B Gezondheidswetenschappen;DEMO;2.6;3.65;2.73;2.88;377;niet geselecteerd;Niet gestart;;;;;
10769;10769.0;2023;B Gezondheidswetenschappen;DEMO;6.0;5.4;6.6;6.18;63;geselecteerd;Gestart, niet naar jaar 2;vrouw;Suriname/Antillen;vwo profiel natuur & gezondheid;6.6;tussenjaar
10770;;2023;B Gezondheidswetenschappen;DEMO;4.2;3.65;4.05;4.02;307;niet geselecteerd;Niet gestart;;;;;
10771;;2023;B Gezondheidswetenschappen;DEMO;2.85;3.95;3.02;3.16;366;niet geselecteerd;Niet gestart;;;;;
10772;;2023;B Gezondheidswetenschappen;DEMO;5.3;5.1;3.95;4.58;259;niet geselecteerd;Niet gestart;;;;;
10773;;2023;B Gezondheidswetenschappen;DEMO;5.35;3.45;5.47;5.03;194;niet geselecteerd;Niet gestart;;;;;
10774;;2023;B Gezondheidswetenschappen;DEMO;4.6;5.05;4.95;4.86;221;niet geselecteerd;Niet gestart;;;;;
10775;10775.0;2023;B Gezondheidswetenschappen;DEMO;6.0;6.15;6.5;6.28;58;geselecteerd;Gestart, niet naar jaar 2;vrouw;Marokko;vwo profiel natuur & gezondheid;7.3;direct
10776;;2023;B Gezondheidswetenschappen;DEMO;4.9;3.8;4.28;4.37;282;niet geselecteerd;Niet gestart;;;;;
10777;;2023;B Gezondheidswetenschappen;DEMO;3.9;6.0;4.55;4.64;254;niet geselecteerd;Niet gestart;;;;;
10778;;2023;B Gezondheidswetenschappen;DEMO;4.65;6.05;4.85;5.03;195;niet geselecteerd;Niet gestart;;;;;
10779;;2023;B Gezondheidswetenschappen;DEMO;4.4;4.65;3.73;4.12;298;niet geselecteerd;Niet gestart;;;;;
10780;;2023;B Gezondheidswetenschappen;DEMO;5.1;4.7;4.15;4.54;265;niet geselecteerd;Niet gestart;;;;;
10781;10781.0;2023;B Gezondheidswetenschappen;DEMO;7.55;6.15;7.28;7.14;19;geselecteerd;Doorgestroomd naar jaar 2;man;Suriname/Antillen;vwo profiel cultuur & maatschappij;6.7;direct
10782;10782.0;2023;B Gezondheidswetenschappen;DEMO;6.7;7.7;6.53;6.82;27;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel economie & maatschappij;7.0;direct
10783;;2023;B Gezondheidswetenschappen;DEMO;5.1;5.15;6.07;5.6;127;niet geselecteerd;Niet gestart;;;;;
10784;;2023;B Gezondheidswetenschappen;DEMO;5.6;5.1;5.53;5.46;142;niet geselecteerd;Niet gestart;;;;;
10785;;2023;B Gezondheidswetenschappen;DEMO;3.0;4.1;4.7;4.07;305;niet geselecteerd;Niet gestart;;;;;
10786;10786.0;2023;B Gezondheidswetenschappen;DEMO;6.15;5.75;5.42;5.7;114;reserve;Doorgestroomd naar jaar 2;man;overig niet-westers;vwo profiel economie & maatschappij;7.2;direct
10787;10787.0;2023;B Gezondheidswetenschappen;DEMO;5.25;7.2;7.2;6.62;34;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;anders;6.4;tussenjaar
10788;;2023;B Gezondheidswetenschappen;DEMO;5.6;5.5;5.48;5.52;133;niet geselecteerd;Niet gestart;;;;;
10789;;2023;B Gezondheidswetenschappen;DEMO;5.75;6.4;5.22;5.62;123;niet geselecteerd;Niet gestart;;;;;
10790;10790.0;2023;B Gezondheidswetenschappen;DEMO;6.8;6.65;6.62;6.68;32;geselecteerd;Doorgestroomd naar jaar 2;man;Nederland;vwo profiel cultuur & maatschappij;7.4;direct
10791;;2023;B Gezondheidswetenschappen;DEMO;5.25;4.45;4.2;4.56;262;niet geselecteerd;Niet gestart;;;;;
10792;;2023;B Gezondheidswetenschappen;DEMO;5.25;6.2;5.52;5.58;128;niet geselecteerd;Niet gestart;;;;;
10793;;2023;B Gezondheidswetenschappen;DEMO;5.0;4.45;5.33;5.06;190;niet geselecteerd;Niet gestart;;;;;
10794;;2023;B Gezondheidswetenschappen;DEMO;3.8;5.7;4.85;4.7;244;niet geselecteerd;Niet gestart;;;;;
10795;;2023;B Gezondheidswetenschappen;DEMO;2.8;3.65;2.8;2.97;372;niet geselecteerd;Niet gestart;;;;;
10796;;2023;B Gezondheidswetenschappen;DEMO;1.5;1.8;1.3;1.46;390;niet geselecteerd;Niet gestart;;;;;
10797;;2023;B Gezondheidswetenschappen;DEMO;4.0;3.45;3.25;3.52;344;niet geselecteerd;Niet gestart;;;;;
10798;10798.0;2023;B Gezondheidswetenschappen;DEMO;5.1;5.2;6.3;5.72;112;reserve;Niet gestart;;;;;
10799;;2023;B Gezondheidswetenschappen;DEMO;2.05;2.7;2.18;2.24;384;niet geselecteerd;Niet gestart;;;;;
10800;10800.0;2023;B Gezondheidswetenschappen;DEMO;6.1;7.05;6.12;6.3;56;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Suriname/Antillen;hbo-propedeuse;6.1;switcher
10801;10801.0;2023;B Gezondheidswetenschappen;DEMO;5.65;5.85;6.62;6.18;64;geselecteerd;Doorgestroomd naar jaar 2;man;Nederland;vwo profiel natuur & gezondheid;7.3;tussenjaar
10802;;2023;B Gezondheidswetenschappen;DEMO;3.0;3.25;4.47;3.78;326;niet geselecteerd;Niet gestart;;;;;
10803;;2023;B Gezondheidswetenschappen;DEMO;4.35;4.9;5.03;4.8;230;niet geselecteerd;Niet gestart;;;;;
10804;;2023;B Gezondheidswetenschappen;DEMO;3.65;4.0;3.03;3.41;353;niet geselecteerd;Niet gestart;;;;;
10805;10805.0;2023;B Gezondheidswetenschappen;DEMO;5.85;6.0;5.83;5.87;92;geselecteerd;Gestart, niet naar jaar 2;man;Nederland;vwo profiel natuur & gezondheid;6.9;tussenjaar
10806;;2023;B Gezondheidswetenschappen;DEMO;4.75;5.85;4.5;4.84;227;niet geselecteerd;Niet gestart;;;;;
10807;;2023;B Gezondheidswetenschappen;DEMO;3.9;4.2;3.57;3.8;324;niet geselecteerd;Niet gestart;;;;;
10808;;2023;B Gezondheidswetenschappen;DEMO;4.3;3.45;2.88;3.42;352;niet geselecteerd;Niet gestart;;;;;
10809;;2023;B Gezondheidswetenschappen;DEMO;5.25;5.4;5.82;5.56;130;niet geselecteerd;Niet gestart;;;;;
10810;;2023;B Gezondheidswetenschappen;DEMO;3.55;4.55;3.78;3.86;318;niet geselecteerd;Niet gestart;;;;;
10811;;2023;B Gezondheidswetenschappen;DEMO;4.15;3.75;3.7;3.84;319;niet geselecteerd;Niet gestart;;;;;
10812;10812.0;2023;B Gezondheidswetenschappen;DEMO;8.3;7.05;7.75;7.78;4;geselecteerd;Doorgestroomd naar jaar 2;man;Marokko;vwo profiel natuur & techniek;7.6;tussenjaar
10813;;2023;B Gezondheidswetenschappen;DEMO;4.9;5.35;5.18;5.13;183;niet geselecteerd;Niet gestart;;;;;
10814;10814.0;2023;B Gezondheidswetenschappen;DEMO;7.55;6.9;7.72;7.5;9;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel natuur & gezondheid;7.6;tussenjaar
10815;;2023;B Gezondheidswetenschappen;DEMO;4.4;6.75;5.1;5.22;169;niet geselecteerd;Niet gestart;;;;;
10816;;2023;B Gezondheidswetenschappen;DEMO;4.75;4.65;4.58;4.64;255;niet geselecteerd;Niet gestart;;;;;
10817;;2023;B Gezondheidswetenschappen;DEMO;4.0;3.4;4.57;4.16;293;niet geselecteerd;Niet gestart;;;;;
10818;;2023;B Gezondheidswetenschappen;DEMO;5.7;4.4;5.58;5.38;153;niet geselecteerd;Niet gestart;;;;;
10819;10819.0;2023;B Gezondheidswetenschappen;DEMO;5.95;4.95;6.6;6.08;72;geselecteerd;Doorgestroomd naar jaar 2;man;overig niet-westers;vwo profiel natuur & techniek;8.9;direct
10820;10820.0;2023;B Gezondheidswetenschappen;DEMO;6.05;6.3;6.22;6.18;65;geselecteerd;Doorgestroomd naar jaar 2;man;Nederland;vwo profiel cultuur & maatschappij;6.3;direct
10821;10821.0;2023;B Gezondheidswetenschappen;DEMO;7.15;6.6;7.1;7.02;23;geselecteerd;Doorgestroomd naar jaar 2;man;Nederland;hbo-propedeuse;5.7;switcher
10822;;2023;B Gezondheidswetenschappen;DEMO;3.45;3.95;3.98;3.82;321;niet geselecteerd;Niet gestart;;;;;
10823;;2023;B Gezondheidswetenschappen;DEMO;4.5;4.15;5.38;4.87;220;niet geselecteerd;Niet gestart;;;;;
10824;;2023;B Gezondheidswetenschappen;DEMO;5.5;5.6;4.73;5.14;180;niet geselecteerd;Niet gestart;;;;;
10825;;2023;B Gezondheidswetenschappen;DEMO;2.8;4.0;3.68;3.48;347;niet geselecteerd;Niet gestart;;;;;
10826;;2023;B Gezondheidswetenschappen;DEMO;4.35;3.5;3.92;3.96;311;niet geselecteerd;Niet gestart;;;;;
10827;;2023;B Gezondheidswetenschappen;DEMO;3.45;4.15;3.17;3.45;349;niet geselecteerd;Niet gestart;;;;;
10828;;2023;B Gezondheidswetenschappen;DEMO;4.1;4.25;5.27;4.72;240;niet geselecteerd;Niet gestart;;;;;
10829;;2023;B Gezondheidswetenschappen;DEMO;3.6;3.75;3.02;3.34;356;niet geselecteerd;Niet gestart;;;;;
10830;10830.0;2023;B Gezondheidswetenschappen;DEMO;7.1;7.95;7.93;7.68;6;geselecteerd;Gestart, niet naar jaar 2;vrouw;Turkije;vwo profiel natuur & techniek;7.9;direct
10831;;2023;B Gezondheidswetenschappen;DEMO;5.2;5.55;5.3;5.32;159;niet geselecteerd;Niet gestart;;;;;
10832;;2023;B Gezondheidswetenschappen;DEMO;5.05;5.7;5.02;5.16;178;niet geselecteerd;Niet gestart;;;;;
10833;;2023;B Gezondheidswetenschappen;DEMO;4.35;5.8;5.33;5.13;184;niet geselecteerd;Niet gestart;;;;;
10834;10834.0;2023;B Gezondheidswetenschappen;DEMO;7.3;6.95;6.9;7.03;22;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel natuur & techniek;7.3;direct
10835;;2023;B Gezondheidswetenschappen;DEMO;4.6;5.05;4.93;4.85;226;niet geselecteerd;Niet gestart;;;;;
10836;10836.0;2023;B Gezondheidswetenschappen;DEMO;5.8;5.65;5.73;5.74;108;reserve;Niet gestart;;;;;
10837;10837.0;2023;B Gezondheidswetenschappen;DEMO;5.65;5.2;6.03;5.75;107;reserve;Niet gestart;;;;;
10838;;2023;B Gezondheidswetenschappen;DEMO;3.0;4.35;3.62;3.58;340;niet geselecteerd;Niet gestart;;;;;
10839;;2023;B Gezondheidswetenschappen;DEMO;3.65;5.2;5.1;4.68;246;niet geselecteerd;Niet gestart;;;;;
10840;;2023;B Gezondheidswetenschappen;DEMO;5.25;5.5;5.0;5.18;176;niet geselecteerd;Niet gestart;;;;;
10841;;2023;B Gezondheidswetenschappen;DEMO;4.35;5.5;5.68;5.24;167;niet geselecteerd;Niet gestart;;;;;
10842;10842.0;2023;B Gezondheidswetenschappen;DEMO;6.3;5.75;6.3;6.19;62;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Marokko;vwo profiel cultuur & maatschappij;7.5;direct
10843;;2023;B Gezondheidswetenschappen;DEMO;5.4;5.3;5.25;5.3;161;niet geselecteerd;Niet gestart;;;;;
10844;10844.0;2023;B Gezondheidswetenschappen;DEMO;6.45;7.0;6.28;6.48;45;geselecteerd;Doorgestroomd naar jaar 2;man;Nederland;vwo profiel natuur & gezondheid;6.7;direct
10845;;2023;B Gezondheidswetenschappen;DEMO;4.25;4.85;4.57;4.53;266;niet geselecteerd;Niet gestart;;;;;
10846;;2023;B Gezondheidswetenschappen;DEMO;3.5;3.05;4.23;3.78;327;niet geselecteerd;Niet gestart;;;;;
10847;;2023;B Gezondheidswetenschappen;DEMO;2.8;4.55;3.62;3.56;341;niet geselecteerd;Niet gestart;;;;;
10848;10848.0;2023;B Gezondheidswetenschappen;DEMO;5.15;6.55;5.65;5.68;117;reserve;Niet gestart;;;;;
10849;10849.0;2023;B Gezondheidswetenschappen;DEMO;6.75;7.65;7.18;7.14;20;geselecteerd;Doorgestroomd naar jaar 2;vrouw;westerse achtergrond;vwo profiel natuur & gezondheid;6.8;direct
10850;;2023;B Gezondheidswetenschappen;DEMO;3.6;4.4;4.58;4.25;289;niet geselecteerd;Niet gestart;;;;;
10851;;2023;B Gezondheidswetenschappen;DEMO;2.55;3.6;2.7;2.84;378;niet geselecteerd;Niet gestart;;;;;
10852;;2023;B Gezondheidswetenschappen;DEMO;5.2;4.85;5.37;5.22;170;niet geselecteerd;Niet gestart;;;;;
10853;;2023;B Gezondheidswetenschappen;DEMO;4.85;4.1;4.33;4.44;273;niet geselecteerd;Niet gestart;;;;;
10854;10854.0;2023;B Gezondheidswetenschappen;DEMO;6.05;5.8;6.3;6.12;69;geselecteerd;Gestart, niet naar jaar 2;man;overig niet-westers;vwo profiel natuur & gezondheid;6.8;direct
10855;;2023;B Gezondheidswetenschappen;DEMO;5.65;5.3;5.57;5.54;131;niet geselecteerd;Niet gestart;;;;;
10856;;2023;B Gezondheidswetenschappen;DEMO;4.75;5.25;4.28;4.62;256;niet geselecteerd;Niet gestart;;;;;
10857;10857.0;2023;B Gezondheidswetenschappen;DEMO;6.4;5.9;5.63;5.91;87;geselecteerd;Gestart, niet naar jaar 2;man;Nederland;vwo profiel natuur & gezondheid;6.3;direct
10858;10858.0;2023;B Gezondheidswetenschappen;DEMO;5.6;6.65;5.62;5.82;100;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel natuur & gezondheid;7.2;tussenjaar
10859;10859.0;2023;B Gezondheidswetenschappen;DEMO;6.0;5.7;5.7;5.79;104;reserve;Niet gestart;;;;;
10860;;2023;B Gezondheidswetenschappen;DEMO;3.2;4.15;4.23;3.9;316;niet geselecteerd;Niet gestart;;;;;
10861;10861.0;2023;B Gezondheidswetenschappen;DEMO;7.65;5.5;7.43;7.11;21;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Suriname/Antillen;vwo profiel natuur & gezondheid;6.9;direct
10862;;2023;B Gezondheidswetenschappen;DEMO;2.9;5.25;4.02;3.93;312;niet geselecteerd;Niet gestart;;;;;
10863;10863.0;2023;B Gezondheidswetenschappen;DEMO;7.05;4.55;5.65;5.85;95;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel natuur & gezondheid;6.9;direct
10864;10864.0;2023;B Gezondheidswetenschappen;DEMO;8.1;7.05;7.77;7.72;5;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel natuur & gezondheid;7.2;tussenjaar
10865;10865.0;2023;B Gezondheidswetenschappen;DEMO;7.45;7.95;8.13;7.89;2;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel natuur & techniek;7.0;tussenjaar
10866;;2023;B Gezondheidswetenschappen;DEMO;5.3;4.75;5.35;5.22;171;niet geselecteerd;Niet gestart;;;;;
10867;10867.0;2023;B Gezondheidswetenschappen;DEMO;5.45;5.1;6.53;5.92;84;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel cultuur & maatschappij;8.1;direct
10868;;2023;B Gezondheidswetenschappen;DEMO;4.9;5.4;5.17;5.14;181;niet geselecteerd;Niet gestart;;;;;
10869;;2023;B Gezondheidswetenschappen;DEMO;4.75;4.9;4.95;4.88;217;niet geselecteerd;Niet gestart;;;;;
10870;;2023;B Gezondheidswetenschappen;DEMO;5.7;4.9;5.33;5.36;157;niet geselecteerd;Niet gestart;;;;;
10871;;2023;B Gezondheidswetenschappen;DEMO;3.9;4.05;3.28;3.62;339;niet geselecteerd;Niet gestart;;;;;
10872;10872.0;2023;B Gezondheidswetenschappen;DEMO;6.9;4.9;6.03;6.06;74;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;hbo-propedeuse;7.1;switcher
10873;;2023;B Gezondheidswetenschappen;DEMO;3.75;3.55;3.32;3.5;346;niet geselecteerd;Niet gestart;;;;;
10874;;2023;B Gezondheidswetenschappen;DEMO;4.45;3.85;3.48;3.84;320;niet geselecteerd;Niet gestart;;;;;
10875;;2023;B Gezondheidswetenschappen;DEMO;4.9;5.9;6.0;5.65;121;niet geselecteerd;Niet gestart;;;;;
10876;10876.0;2023;B Gezondheidswetenschappen;DEMO;6.9;7.75;7.12;7.18;16;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel cultuur & maatschappij;7.4;tussenjaar
10877;;2023;B Gezondheidswetenschappen;DEMO;4.7;6.1;4.7;4.98;204;niet geselecteerd;Niet gestart;;;;;
10878;;2023;B Gezondheidswetenschappen;DEMO;2.75;4.0;2.73;2.99;371;niet geselecteerd;Niet gestart;;;;;
10879;10879.0;2023;B Gezondheidswetenschappen;DEMO;6.5;5.3;5.98;6.0;80;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel natuur & gezondheid;7.4;direct
10880;;2023;B Gezondheidswetenschappen;DEMO;2.85;2.75;3.03;2.92;374;niet geselecteerd;Niet gestart;;;;;
10881;;2023;B Gezondheidswetenschappen;DEMO;2.55;2.15;2.42;2.4;382;niet geselecteerd;Niet gestart;;;;;
10882;;2023;B Gezondheidswetenschappen;DEMO;5.2;5.0;5.32;5.22;172;niet geselecteerd;Niet gestart;;;;;
10883;;2023;B Gezondheidswetenschappen;DEMO;5.05;4.65;5.08;4.98;205;niet geselecteerd;Niet gestart;;;;;
10884;;2023;B Gezondheidswetenschappen;DEMO;4.65;4.1;4.9;4.66;249;niet geselecteerd;Niet gestart;;;;;
10885;;2023;B Gezondheidswetenschappen;DEMO;4.05;6.3;4.9;4.92;211;niet geselecteerd;Niet gestart;;;;;
10886;10886.0;2023;B Gezondheidswetenschappen;DEMO;6.3;6.3;5.35;5.82;101;reserve;Gestart, niet naar jaar 2;man;Nederland;vwo profiel natuur & gezondheid;6.8;tussenjaar
10887;10887.0;2023;B Gezondheidswetenschappen;DEMO;6.2;5.85;5.62;5.84;98;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel natuur & gezondheid;7.5;direct
10888;;2023;B Gezondheidswetenschappen;DEMO;4.25;4.5;3.9;4.12;299;niet geselecteerd;Niet gestart;;;;;
10889;;2023;B Gezondheidswetenschappen;DEMO;3.6;6.25;3.18;3.92;314;niet geselecteerd;Niet gestart;;;;;
10890;;2023;B Gezondheidswetenschappen;DEMO;5.3;4.65;5.72;5.38;154;niet geselecteerd;Niet gestart;;;;;
10891;;2023;B Gezondheidswetenschappen;DEMO;5.25;5.0;5.32;5.24;168;niet geselecteerd;Niet gestart;;;;;
10892;;2023;B Gezondheidswetenschappen;DEMO;3.75;3.7;2.97;3.35;355;niet geselecteerd;Niet gestart;;;;;
10893;10893.0;2023;B Gezondheidswetenschappen;DEMO;7.45;7.9;8.02;7.82;3;geselecteerd;Doorgestroomd naar jaar 2;man;Nederland;vwo profiel cultuur & maatschappij;6.8;tussenjaar
10894;;2023;B Gezondheidswetenschappen;DEMO;4.0;4.15;4.4;4.23;290;niet geselecteerd;Niet gestart;;;;;
10895;;2023;B Gezondheidswetenschappen;DEMO;2.5;3.65;2.82;2.89;376;niet geselecteerd;Niet gestart;;;;;
10896;;2023;B Gezondheidswetenschappen;DEMO;5.15;3.35;4.43;4.43;274;niet geselecteerd;Niet gestart;;;;;
10897;;2023;B Gezondheidswetenschappen;DEMO;4.3;4.8;3.77;4.14;296;niet geselecteerd;Niet gestart;;;;;
10898;;2023;B Gezondheidswetenschappen;DEMO;1.95;2.1;1.78;1.9;388;niet geselecteerd;Niet gestart;;;;;
10899;10899.0;2023;B Gezondheidswetenschappen;DEMO;7.1;4.6;5.73;5.92;85;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel economie & maatschappij;7.0;tussenjaar
10900;;2023;B Gezondheidswetenschappen;DEMO;4.9;4.25;4.15;4.39;279;niet geselecteerd;Niet gestart;;;;;
10901;;2023;B Gezondheidswetenschappen;DEMO;5.15;4.6;3.82;4.38;281;niet geselecteerd;Niet gestart;;;;;
10902;;2023;B Gezondheidswetenschappen;DEMO;5.5;6.2;5.45;5.62;124;niet geselecteerd;Niet gestart;;;;;
10903;;2023;B Gezondheidswetenschappen;DEMO;4.65;6.25;5.32;5.3;162;niet geselecteerd;Niet gestart;;;;;
10904;;2023;B Gezondheidswetenschappen;DEMO;5.45;6.25;4.35;5.06;191;niet geselecteerd;Niet gestart;;;;;
10905;10905.0;2023;B Gezondheidswetenschappen;DEMO;6.75;7.2;6.57;6.75;28;geselecteerd;Gestart, niet naar jaar 2;man;Nederland;vwo profiel cultuur & maatschappij;7.5;direct
10906;;2023;B Gezondheidswetenschappen;DEMO;4.45;5.5;6.02;5.44;144;niet geselecteerd;Niet gestart;;;;;
10907;;2023;B Gezondheidswetenschappen;DEMO;3.7;4.6;3.52;3.79;325;niet geselecteerd;Niet gestart;;;;;
10908;;2023;B Gezondheidswetenschappen;DEMO;4.9;5.85;5.35;5.32;160;niet geselecteerd;Niet gestart;;;;;
10909;;2023;B Gezondheidswetenschappen;DEMO;4.9;4.65;3.72;4.26;287;niet geselecteerd;Niet gestart;;;;;
10910;;2023;B Gezondheidswetenschappen;DEMO;4.9;5.2;5.42;5.22;173;niet geselecteerd;Niet gestart;;;;;
10911;10911.0;2023;B Gezondheidswetenschappen;DEMO;6.95;5.3;5.52;5.9;88;geselecteerd;Doorgestroomd naar jaar 2;man;Nederland;vwo profiel natuur & gezondheid;7.3;tussenjaar
10912;;2023;B Gezondheidswetenschappen;DEMO;5.3;5.5;5.62;5.5;137;niet geselecteerd;Niet gestart;;;;;
10913;10913.0;2023;B Gezondheidswetenschappen;DEMO;6.55;5.15;5.8;5.9;89;geselecteerd;Doorgestroomd naar jaar 2;vrouw;Nederland;vwo profiel natuur & gezondheid;6.9;direct
10914;;2023;B Gezondheidswetenschappen;DEMO;2.1;3.05;3.87;3.18;365;niet geselecteerd;Niet gestart;;;;;
10915;;2023;B Gezondheidswetenschappen;DEMO;3.9;4.4;4.12;4.11;301;niet geselecteerd;Niet gestart;;;;;
