kandidaat_id;selectiejaar;instrument;item;criterium;score
10240;2021;interview;vraag_1;presentatie;5.3
10241;2021;interview;vraag_1;presentatie;5.7
10242;2021;interview;vraag_1;presentatie;4.6
10243;2021;interview;vraag_1;presentatie;6.9
10244;2021;interview;vraag_1;presentatie;4.8
10245;2021;interview;vraag_1;presentatie;4.4
10246;2021;interview;vraag_1;presentatie;4.6
10247;2021;interview;vraag_1;presentatie;5.0
10248;2021;interview;vraag_1;presentatie;5.7
10249;2021;interview;vraag_1;presentatie;5.4
10250;2021;interview;vraag_1;presentatie;2.7
10251;2021;interview;vraag_1;presentatie;3.7
10252;2021;interview;vraag_1;presentatie;4.0
10253;2021;interview;vraag_1;presentatie;4.0
10254;2021;interview;vraag_1;presentatie;5.4
10255;2021;interview;vraag_1;presentatie;4.8
10256;2021;interview;vraag_1;presentatie;6.1
10257;2021;interview;vraag_1;presentatie;7.0
10258;2021;interview;vraag_1;presentatie;5.1
10259;2021;interview;vraag_1;presentatie;2.4
10260;2021;interview;vraag_1;presentatie;4.8
10261;2021;interview;vraag_1;presentatie;6.0
10262;2021;interview;vraag_1;presentatie;4.6
10263;2021;interview;vraag_1;presentatie;5.6
10264;2021;interview;vraag_1;presentatie;4.3
10265;2021;interview;vraag_1;presentatie;4.6
10266;2021;interview;vraag_1;presentatie;3.7
10267;2021;interview;vraag_1;presentatie;5.7
10268;2021;interview;vraag_1;presentatie;3.7
10269;2021;interview;vraag_1;presentatie;6.5
10270;2021;interview;vraag_1;presentatie;3.4
10271;2021;interview;vraag_1;presentatie;6.4
10272;2021;interview;vraag_1;presentatie;5.9
10273;2021;interview;vraag_1;presentatie;5.8
10274;2021;interview;vraag_1;presentatie;3.4
10275;2021;interview;vraag_1;presentatie;3.4
10276;2021;interview;vraag_1;presentatie;6.0
10277;2021;interview;vraag_1;presentatie;4.2
10278;2021;interview;vraag_1;presentatie;4.1
10279;2021;interview;vraag_1;presentatie;5.5
10280;2021;interview;vraag_1;presentatie;4.1
10281;2021;interview;vraag_1;presentatie;5.2
10282;2021;interview;vraag_1;presentatie;5.3
10283;2021;interview;vraag_1;presentatie;7.0
10284;2021;interview;vraag_1;presentatie;1.7
10285;2021;interview;vraag_1;presentatie;5.7
10286;2021;interview;vraag_1;presentatie;4.2
10287;2021;interview;vraag_1;presentatie;5.8
10288;2021;interview;vraag_1;presentatie;4.0
10289;2021;interview;vraag_1;presentatie;4.4
10290;2021;interview;vraag_1;presentatie;4.0
10291;2021;interview;vraag_1;presentatie;5.3
10292;2021;interview;vraag_1;presentatie;4.1
10293;2021;interview;vraag_1;presentatie;3.6
10294;2021;interview;vraag_1;presentatie;3.3
10295;2021;interview;vraag_1;presentatie;5.5
10296;2021;interview;vraag_1;presentatie;7.0
10297;2021;interview;vraag_1;presentatie;5.3
10298;2021;interview;vraag_1;presentatie;3.6
10299;2021;interview;vraag_1;presentatie;6.2
10300;2021;interview;vraag_1;presentatie;5.6
10301;2021;interview;vraag_1;presentatie;3.1
10302;2021;interview;vraag_1;presentatie;4.3
10303;2021;interview;vraag_1;presentatie;5.0
10304;2021;interview;vraag_1;presentatie;1.1
10305;2021;interview;vraag_1;presentatie;3.0
10306;2021;interview;vraag_1;presentatie;6.3
10307;2021;interview;vraag_1;presentatie;3.2
10308;2021;interview;vraag_1;presentatie;3.6
10309;2021;interview;vraag_1;presentatie;4.1
10310;2021;interview;vraag_1;presentatie;2.9
10311;2021;interview;vraag_1;presentatie;5.9
10312;2021;interview;vraag_1;presentatie;4.9
10313;2021;interview;vraag_1;presentatie;4.5
10314;2021;interview;vraag_1;presentatie;1.5
10315;2021;interview;vraag_1;presentatie;5.9
10316;2021;interview;vraag_1;presentatie;4.8
10317;2021;interview;vraag_1;presentatie;7.3
10318;2021;interview;vraag_1;presentatie;2.2
10319;2021;interview;vraag_1;presentatie;4.6
10320;2021;interview;vraag_1;presentatie;3.7
10321;2021;interview;vraag_1;presentatie;4.1
10322;2021;interview;vraag_1;presentatie;4.8
10323;2021;interview;vraag_1;presentatie;5.2
10324;2021;interview;vraag_1;presentatie;2.8
10325;2021;interview;vraag_1;presentatie;3.3
10326;2021;interview;vraag_1;presentatie;7.8
10327;2021;interview;vraag_1;presentatie;2.9
10328;2021;interview;vraag_1;presentatie;6.4
10329;2021;interview;vraag_1;presentatie;2.3
10330;2021;interview;vraag_1;presentatie;5.2
10331;2021;interview;vraag_1;presentatie;8.4
10332;2021;interview;vraag_1;presentatie;5.2
10333;2021;interview;vraag_1;presentatie;3.5
10334;2021;interview;vraag_1;presentatie;3.4
10335;2021;interview;vraag_1;presentatie;4.9
10336;2021;interview;vraag_1;presentatie;5.0
10337;2021;interview;vraag_1;presentatie;2.7
10338;2021;interview;vraag_1;presentatie;2.4
10339;2021;interview;vraag_1;presentatie;6.6
10340;2021;interview;vraag_1;presentatie;1.7
10341;2021;interview;vraag_1;presentatie;5.7
10342;2021;interview;vraag_1;presentatie;4.5
10001;2021;interview;vraag_2;inhoud;4.8
10002;2021;interview;vraag_2;inhoud;4.7
10003;2021;interview;vraag_2;inhoud;1.0
10004;2021;interview;vraag_2;inhoud;4.4
10005;2021;interview;vraag_2;inhoud;2.6
10006;2021;interview;vraag_2;inhoud;5.1
10007;2021;interview;vraag_2;inhoud;4.9
10008;2021;interview;vraag_2;inhoud;5.5
10009;2021;interview;vraag_2;inhoud;2.1
10010;2021;interview;vraag_2;inhoud;4.1
10011;2021;interview;vraag_2;inhoud;5.5
10012;2021;interview;vraag_2;inhoud;3.6
10013;2021;interview;vraag_2;inhoud;5.2
10014;2021;interview;vraag_2;inhoud;8.0
10015;2021;interview;vraag_2;inhoud;6.5
10016;2021;interview;vraag_2;inhoud;7.8
10017;2021;interview;vraag_2;inhoud;3.3
10018;2021;interview;vraag_2;inhoud;3.4
10019;2021;interview;vraag_2;inhoud;5.0
10020;2021;interview;vraag_2;inhoud;5.5
10021;2021;interview;vraag_2;inhoud;8.3
10022;2021;interview;vraag_2;inhoud;2.4
10023;2021;interview;vraag_2;inhoud;4.1
10024;2021;interview;vraag_2;inhoud;4.5
10025;2021;interview;vraag_2;inhoud;4.6
10026;2021;interview;vraag_2;inhoud;4.2
10027;2021;interview;vraag_2;inhoud;6.7
10028;2021;interview;vraag_2;inhoud;5.5
10029;2021;interview;vraag_2;inhoud;3.8
10030;2021;interview;vraag_2;inhoud;1.9
10031;2021;interview;vraag_2;inhoud;6.2
10032;2021;interview;vraag_2;inhoud;5.5
10033;2021;interview;vraag_2;inhoud;6.4
10034;2021;interview;vraag_2;inhoud;3.0
10035;2021;interview;vraag_2;inhoud;3.8
10036;2021;interview;vraag_2;inhoud;4.9
10037;2021;interview;vraag_2;inhoud;4.3
10038;2021;interview;vraag_2;inhoud;2.4
10039;2021;interview;vraag_2;inhoud;2.6
10040;2021;interview;vraag_2;inhoud;6.4
10041;2021;interview;vraag_2;inhoud;5.9
10042;2021;interview;vraag_2;inhoud;5.9
10043;2021;interview;vraag_2;inhoud;3.7
10044;2021;interview;vraag_2;inhoud;5.2
10045;2021;interview;vraag_2;inhoud;6.1
10046;2021;interview;vraag_2;inhoud;4.2
10047;2021;interview;vraag_2;inhoud;6.9
10048;2021;interview;vraag_2;inhoud;5.7
10049;2021;interview;vraag_2;inhoud;5.0
10050;2021;interview;vraag_2;inhoud;4.1
10051;2021;interview;vraag_2;inhoud;5.6
10052;2021;interview;vraag_2;inhoud;6.9
10053;2021;interview;vraag_2;inhoud;5.7
10054;2021;interview;vraag_2;inhoud;5.4
10055;2021;interview;vraag_2;inhoud;3.7
10056;2021;interview;vraag_2;inhoud;4.9
10057;2021;interview;vraag_2;inhoud;4.9
10058;2021;interview;vraag_2;inhoud;6.1
10059;2021;interview;vraag_2;inhoud;3.2
10060;2021;interview;vraag_2;inhoud;3.0
10061;2021;interview;vraag_2;inhoud;6.6
10062;2021;interview;vraag_2;inhoud;5.1
10063;2021;interview;vraag_2;inhoud;4.4
10064;2021;interview;vraag_2;inhoud;5.9
10065;2021;interview;vraag_2;inhoud;5.7
10066;2021;interview;vraag_2;inhoud;6.0
10067;2021;interview;vraag_2;inhoud;4.6
10068;2021;interview;vraag_2;inhoud;7.2
10069;2021;interview;vraag_2;inhoud;5.6
10070;2021;interview;vraag_2;inhoud;4.3
10071;2021;interview;vraag_2;inhoud;5.7
10072;2021;interview;vraag_2;inhoud;7.4
10073;2021;interview;vraag_2;inhoud;5.5
10074;2021;interview;vraag_2;inhoud;6.4
10075;2021;interview;vraag_2;inhoud;1.5
10076;2021;interview;vraag_2;inhoud;3.4
10077;2021;interview;vraag_2;inhoud;3.8
10078;2021;interview;vraag_2;inhoud;5.8
10079;2021;interview;vraag_2;inhoud;4.0
10080;2021;interview;vraag_2;inhoud;4.5
10081;2021;interview;vraag_2;inhoud;7.3
10082;2021;interview;vraag_2;inhoud;5.7
10083;2021;interview;vraag_2;inhoud;3.6
10084;2021;interview;vraag_2;inhoud;6.1
10085;2021;interview;vraag_2;inhoud;3.2
10086;2021;interview;vraag_2;inhoud;4.3
10087;2021;interview;vraag_2;inhoud;3.6
10088;2021;interview;vraag_2;inhoud;6.4
10089;2021;interview;vraag_2;inhoud;4.4
10090;2021;interview;vraag_2;inhoud;5.8
10091;2021;interview;vraag_2;inhoud;3.5
10092;2021;interview;vraag_2;inhoud;6.2
10093;2021;interview;vraag_2;inhoud;6.3
10094;2021;interview;vraag_2;inhoud;3.8
10095;2021;interview;vraag_2;inhoud;4.2
10096;2021;interview;vraag_2;inhoud;4.8
10097;2021;interview;vraag_2;inhoud;4.4
10098;2021;interview;vraag_2;inhoud;5.3
10099;2021;interview;vraag_2;inhoud;8.1
10100;2021;interview;vraag_2;inhoud;4.5
10101;2021;interview;vraag_2;inhoud;4.9
10102;2021;interview;vraag_2;inhoud;7.2
10103;2021;interview;vraag_2;inhoud;6.6
10104;2021;interview;vraag_2;inhoud;3.3
10105;2021;interview;vraag_2;inhoud;6.1
10106;2021;interview;vraag_2;inhoud;3.6
10107;2021;interview;vraag_2;inhoud;4.2
10108;2021;interview;vraag_2;inhoud;4.9
10109;2021;interview;vraag_2;inhoud;5.2
10110;2021;interview;vraag_2;inhoud;4.3
10111;2021;interview;vraag_2;inhoud;6.0
10112;2021;interview;vraag_2;inhoud;6.5
10113;2021;interview;vraag_2;inhoud;5.6
10114;2021;interview;vraag_2;inhoud;5.2
10115;2021;interview;vraag_2;inhoud;5.7
10116;2021;interview;vraag_2;inhoud;5.8
10117;2021;interview;vraag_2;inhoud;5.4
10118;2021;interview;vraag_2;inhoud;3.0
10119;2021;interview;vraag_2;inhoud;3.5
10120;2021;interview;vraag_2;inhoud;2.5
10121;2021;interview;vraag_2;inhoud;4.9
10122;2021;interview;vraag_2;inhoud;4.5
10123;2021;interview;vraag_2;inhoud;1.6
10124;2021;interview;vraag_2;inhoud;3.8
10125;2021;interview;vraag_2;inhoud;4.9
10126;2021;interview;vraag_2;inhoud;7.5
10127;2021;interview;vraag_2;inhoud;5.3
10128;2021;interview;vraag_2;inhoud;3.2
10129;2021;interview;vraag_2;inhoud;5.4
10130;2021;interview;vraag_2;inhoud;7.7
10131;2021;interview;vraag_2;inhoud;6.5
10132;2021;interview;vraag_2;inhoud;4.8
10133;2021;interview;vraag_2;inhoud;6.1
10134;2021;interview;vraag_2;inhoud;5.5
10135;2021;interview;vraag_2;inhoud;4.8
10136;2021;interview;vraag_2;inhoud;2.8
10137;2021;interview;vraag_2;inhoud;3.5
10138;2021;interview;vraag_2;inhoud;4.4
10139;2021;interview;vraag_2;inhoud;5.6
10140;2021;interview;vraag_2;inhoud;3.8
10141;2021;interview;vraag_2;inhoud;6.5
10142;2021;interview;vraag_2;inhoud;5.3
10143;2021;interview;vraag_2;inhoud;4.0
10144;2021;interview;vraag_2;inhoud;3.8
10145;2021;interview;vraag_2;inhoud;4.3
10146;2021;interview;vraag_2;inhoud;3.3
10147;2021;interview;vraag_2;inhoud;5.5
10148;2021;interview;vraag_2;inhoud;4.0
10149;2021;interview;vraag_2;inhoud;5.6
10150;2021;interview;vraag_2;inhoud;3.8
10151;2021;interview;vraag_2;inhoud;6.1
10152;2021;interview;vraag_2;inhoud;2.5
10153;2021;interview;vraag_2;inhoud;3.3
10154;2021;interview;vraag_2;inhoud;2.8
10155;2021;interview;vraag_2;inhoud;6.4
10156;2021;interview;vraag_2;inhoud;5.4
10157;2021;interview;vraag_2;inhoud;5.0
10158;2021;interview;vraag_2;inhoud;5.4
10159;2021;interview;vraag_2;inhoud;6.3
10160;2021;interview;vraag_2;inhoud;3.8
10161;2021;interview;vraag_2;inhoud;5.7
10162;2021;interview;vraag_2;inhoud;5.2
10163;2021;interview;vraag_2;inhoud;4.1
10164;2021;interview;vraag_2;inhoud;3.5
10165;2021;interview;vraag_2;inhoud;5.7
10166;2021;interview;vraag_2;inhoud;1.2
10167;2021;interview;vraag_2;inhoud;6.0
10168;2021;interview;vraag_2;inhoud;3.9
10169;2021;interview;vraag_2;inhoud;3.2
10170;2021;interview;vraag_2;inhoud;6.9
10171;2021;interview;vraag_2;inhoud;5.2
10172;2021;interview;vraag_2;inhoud;6.0
10173;2021;interview;vraag_2;inhoud;6.2
10174;2021;interview;vraag_2;inhoud;8.2
10175;2021;interview;vraag_2;inhoud;4.0
10176;2021;interview;vraag_2;inhoud;8.8
10177;2021;interview;vraag_2;inhoud;5.4
10178;2021;interview;vraag_2;inhoud;3.0
10179;2021;interview;vraag_2;inhoud;6.5
10180;2021;interview;vraag_2;inhoud;6.8
10181;2021;interview;vraag_2;inhoud;3.0
10182;2021;interview;vraag_2;inhoud;4.3
10183;2021;interview;vraag_2;inhoud;4.3
10184;2021;interview;vraag_2;inhoud;1.2
10185;2021;interview;vraag_2;inhoud;3.8
10186;2021;interview;vraag_2;inhoud;3.7
10187;2021;interview;vraag_2;inhoud;3.6
10188;2021;interview;vraag_2;inhoud;6.1
10189;2021;interview;vraag_2;inhoud;6.9
10190;2021;interview;vraag_2;inhoud;5.4
10191;2021;interview;vraag_2;inhoud;6.5
10192;2021;interview;vraag_2;inhoud;4.2
10193;2021;interview;vraag_2;inhoud;4.3
10194;2021;interview;vraag_2;inhoud;3.4
10195;2021;interview;vraag_2;inhoud;6.4
10196;2021;interview;vraag_2;inhoud;3.1
10197;2021;interview;vraag_2;inhoud;2.4
10198;2021;interview;vraag_2;inhoud;5.0
10199;2021;interview;vraag_2;inhoud;4.7
10200;2021;interview;vraag_2;inhoud;8.0
10201;2021;interview;vraag_2;inhoud;4.5
10202;2021;interview;vraag_2;inhoud;4.3
10203;2021;interview;vraag_2;inhoud;5.6
10204;2021;interview;vraag_2;inhoud;4.2
10205;2021;interview;vraag_2;inhoud;4.9
10206;2021;interview;vraag_2;inhoud;4.9
10207;2021;interview;vraag_2;inhoud;6.2
10208;2021;interview;vraag_2;inhoud;3.2
10209;2021;interview;vraag_2;inhoud;7.2
10210;2021;interview;vraag_2;inhoud;5.2
10211;2021;interview;vraag_2;inhoud;4.5
10212;2021;interview;vraag_2;inhoud;4.9
10213;2021;interview;vraag_2;inhoud;6.4
10214;2021;interview;vraag_2;inhoud;3.2
10215;2021;interview;vraag_2;inhoud;3.1
10216;2021;interview;vraag_2;inhoud;6.1
10217;2021;interview;vraag_2;inhoud;4.1
10218;2021;interview;vraag_2;inhoud;6.9
10219;2021;interview;vraag_2;inhoud;6.5
10220;2021;interview;vraag_2;inhoud;5.3
10221;2021;interview;vraag_2;inhoud;4.0
10222;2021;interview;vraag_2;inhoud;4.3
10223;2021;interview;vraag_2;inhoud;5.2
10224;2021;interview;vraag_2;inhoud;5.6
10225;2021;interview;vraag_2;inhoud;3.7
10226;2021;interview;vraag_2;inhoud;6.0
10227;2021;interview;vraag_2;inhoud;4.7
10228;2021;interview;vraag_2;inhoud;2.4
10229;2021;interview;vraag_2;inhoud;4.9
10230;2021;interview;vraag_2;inhoud;7.0
10231;2021;interview;vraag_2;inhoud;2.8
10232;2021;interview;vraag_2;inhoud;3.6
10233;2021;interview;vraag_2;inhoud;6.9
10234;2021;interview;vraag_2;inhoud;5.0
10235;2021;interview;vraag_2;inhoud;3.4
10236;2021;interview;vraag_2;inhoud;4.7
10237;2021;interview;vraag_2;inhoud;5.7
10238;2021;interview;vraag_2;inhoud;4.9
10239;2021;interview;vraag_2;inhoud;3.7
10240;2021;interview;vraag_2;inhoud;7.2
10241;2021;interview;vraag_2;inhoud;4.9
10242;2021;interview;vraag_2;inhoud;3.1
10243;2021;interview;vraag_2;inhoud;5.4
10244;2021;interview;vraag_2;inhoud;5.0
10245;2021;interview;vraag_2;inhoud;2.9
10246;2021;interview;vraag_2;inhoud;4.9
10247;2021;interview;vraag_2;inhoud;5.1
10248;2021;interview;vraag_2;inhoud;5.8
10249;2021;interview;vraag_2;inhoud;4.8
10250;2021;interview;vraag_2;inhoud;3.7
10251;2021;interview;vraag_2;inhoud;3.8
10252;2021;interview;vraag_2;inhoud;3.7
10253;2021;interview;vraag_2;inhoud;4.3
10254;2021;interview;vraag_2;inhoud;5.8
10255;2021;interview;vraag_2;inhoud;2.5
10256;2021;interview;vraag_2;inhoud;6.1
10257;2021;interview;vraag_2;inhoud;7.1
10258;2021;interview;vraag_2;inhoud;5.2
10259;2021;interview;vraag_2;inhoud;3.3
10260;2021;interview;vraag_2;inhoud;6.2
10261;2021;interview;vraag_2;inhoud;5.8
10262;2021;interview;vraag_2;inhoud;3.5
10263;2021;interview;vraag_2;inhoud;4.3
10264;2021;interview;vraag_2;inhoud;4.1
10265;2021;interview;vraag_2;inhoud;3.8
10266;2021;interview;vraag_2;inhoud;4.2
10267;2021;interview;vraag_2;inhoud;5.4
10268;2021;interview;vraag_2;inhoud;4.3
10269;2021;interview;vraag_2;inhoud;6.8
10270;2021;interview;vraag_2;inhoud;2.5
10271;2021;interview;vraag_2;inhoud;5.7
10272;2021;interview;vraag_2;inhoud;4.9
10273;2021;interview;vraag_2;inhoud;3.5
10274;2021;interview;vraag_2;inhoud;4.5
10275;2021;interview;vraag_2;inhoud;3.1
10276;2021;interview;vraag_2;inhoud;6.6
10277;2021;interview;vraag_2;inhoud;4.2
10278;2021;interview;vraag_2;inhoud;4.1
10279;2021;interview;vraag_2;inhoud;5.2
10280;2021;interview;vraag_2;inhoud;3.3
10281;2021;interview;vraag_2;inhoud;5.7
10282;2021;interview;vraag_2;inhoud;7.2
10283;2021;interview;vraag_2;inhoud;5.9
10284;2021;interview;vraag_2;inhoud;1.0
10285;2021;interview;vraag_2;inhoud;5.8
10286;2021;interview;vraag_2;inhoud;4.0
10287;2021;interview;vraag_2;inhoud;5.5
10288;2021;interview;vraag_2;inhoud;4.6
10289;2021;interview;vraag_2;inhoud;4.6
10290;2021;interview;vraag_2;inhoud;5.6
10291;2021;interview;vraag_2;inhoud;5.7
10292;2021;interview;vraag_2;inhoud;3.6
10293;2021;interview;vraag_2;inhoud;3.7
10294;2021;interview;vraag_2;inhoud;3.4
10295;2021;interview;vraag_2;inhoud;6.1
10296;2021;interview;vraag_2;inhoud;5.5
10297;2021;interview;vraag_2;inhoud;4.8
10298;2021;interview;vraag_2;inhoud;4.2
10299;2021;interview;vraag_2;inhoud;6.5
10300;2021;interview;vraag_2;inhoud;3.4
10301;2021;interview;vraag_2;inhoud;2.9
10302;2021;interview;vraag_2;inhoud;4.5
10303;2021;interview;vraag_2;inhoud;5.0
10304;2021;interview;vraag_2;inhoud;2.3
10305;2021;interview;vraag_2;inhoud;3.7
10306;2021;interview;vraag_2;inhoud;8.4
10307;2021;interview;vraag_2;inhoud;3.9
10308;2021;interview;vraag_2;inhoud;3.8
10309;2021;interview;vraag_2;inhoud;3.9
10310;2021;interview;vraag_2;inhoud;1.9
10311;2021;interview;vraag_2;inhoud;5.2
10312;2021;interview;vraag_2;inhoud;4.7
10313;2021;interview;vraag_2;inhoud;6.0
10314;2021;interview;vraag_2;inhoud;1.1
10315;2021;interview;vraag_2;inhoud;6.4
10316;2021;interview;vraag_2;inhoud;4.3
10317;2021;interview;vraag_2;inhoud;8.1
10318;2021;interview;vraag_2;inhoud;3.8
10319;2021;interview;vraag_2;inhoud;5.9
10320;2021;interview;vraag_2;inhoud;3.5
10321;2021;interview;vraag_2;inhoud;3.3
10322;2021;interview;vraag_2;inhoud;6.1
10323;2021;interview;vraag_2;inhoud;4.6
10324;2021;interview;vraag_2;inhoud;1.8
10325;2021;interview;vraag_2;inhoud;4.2
10326;2021;interview;vraag_2;inhoud;8.1
10327;2021;interview;vraag_2;inhoud;4.2
10328;2021;interview;vraag_2;inhoud;6.9
10329;2021;interview;vraag_2;inhoud;3.5
10330;2021;interview;vraag_2;inhoud;4.8
10331;2021;interview;vraag_2;inhoud;9.2
10332;2021;interview;vraag_2;inhoud;6.0
10333;2021;interview;vraag_2;inhoud;4.1
10334;2021;interview;vraag_2;inhoud;4.0
10335;2021;interview;vraag_2;inhoud;6.9
10336;2021;interview;vraag_2;inhoud;5.4
10337;2021;interview;vraag_2;inhoud;4.1
10338;2021;interview;vraag_2;inhoud;2.5
10339;2021;interview;vraag_2;inhoud;6.4
10340;2021;interview;vraag_2;inhoud;1.9
10341;2021;interview;vraag_2;inhoud;4.9
10342;2021;interview;vraag_2;inhoud;4.8
10001;2021;interview;vraag_2;presentatie;3.2
10002;2021;interview;vraag_2;presentatie;5.8
10003;2021;interview;vraag_2;presentatie;1.0
10004;2021;interview;vraag_2;presentatie;4.6
10005;2021;interview;vraag_2;presentatie;3.0
10006;2021;interview;vraag_2;presentatie;3.5
10007;2021;interview;vraag_2;presentatie;4.3
10008;2021;interview;vraag_2;presentatie;7.0
10009;2021;interview;vraag_2;presentatie;2.4
10010;2021;interview;vraag_2;presentatie;4.1
10011;2021;interview;vraag_2;presentatie;6.1
10012;2021;interview;vraag_2;presentatie;3.4
10013;2021;interview;vraag_2;presentatie;4.9
10014;2021;interview;vraag_2;presentatie;8.7
10015;2021;interview;vraag_2;presentatie;4.2
10016;2021;interview;vraag_2;presentatie;4.3
10017;2021;interview;vraag_2;presentatie;5.5
10018;2021;interview;vraag_2;presentatie;4.4
10019;2021;interview;vraag_2;presentatie;4.6
10020;2021;interview;vraag_2;presentatie;4.4
10021;2021;interview;vraag_2;presentatie;8.1
10022;2021;interview;vraag_2;presentatie;3.6
10023;2021;interview;vraag_2;presentatie;2.5
10024;2021;interview;vraag_2;presentatie;4.2
10025;2021;interview;vraag_2;presentatie;1.8
10026;2021;interview;vraag_2;presentatie;5.6
10027;2021;interview;vraag_2;presentatie;6.1
10028;2021;interview;vraag_2;presentatie;6.3
10029;2021;interview;vraag_2;presentatie;4.8
10030;2021;interview;vraag_2;presentatie;2.8
10031;2021;interview;vraag_2;presentatie;6.2
10032;2021;interview;vraag_2;presentatie;4.4
10033;2021;interview;vraag_2;presentatie;3.9
10034;2021;interview;vraag_2;presentatie;3.2
10035;2021;interview;vraag_2;presentatie;1.9
10036;2021;interview;vraag_2;presentatie;3.8
10037;2021;interview;vraag_2;presentatie;4.3
10038;2021;interview;vraag_2;presentatie;2.6
10039;2021;interview;vraag_2;presentatie;4.1
10040;2021;interview;vraag_2;presentatie;5.7
10041;2021;interview;vraag_2;presentatie;6.1
10042;2021;interview;vraag_2;presentatie;4.6
10043;2021;interview;vraag_2;presentatie;4.3
10044;2021;interview;vraag_2;presentatie;4.3
10045;2021;interview;vraag_2;presentatie;5.9
10046;2021;interview;vraag_2;presentatie;4.9
10047;2021;interview;vraag_2;presentatie;7.7
10048;2021;interview;vraag_2;presentatie;5.9
10049;2021;interview;vraag_2;presentatie;4.9
